,TSTOT.PrezzoScandi,TSTOT.ConsumiScandi,TSTOT.GradiScandi,TSTOT.ConsumipercScandi,TSTOT.PrezzopercScandi,TSTOT.BankHolidayScandi,TSTOT.EndYearScandi,TSTOT.DayOfWeekScandi,TSTOT.DayOffScandi,lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica
34,44.24,44091.4,-15.0,4.79314172174728,3.72801875732709,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,40.58,42379.7,-19.0,2.45675535194071,-0.147637795275596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,100.31,50203.7,-9.0,4.817272279336219,94.2110358180058,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,120.0,49678.5,-6.0,5.85276050089812,94.8368241597662,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38,119.99,49652.6,-7.0,7.7514013458996995,84.884437596302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,91.04,50149.9,-9.0,6.45841957225495,51.7333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,131.3,50088.5,-17.0,6.29942147953532,136.44876643255898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,41.83,43445.2,-5.0,6.59907693893124,3.5139816877010697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,36.12,39648.1,-4.0,2.32375082908147,-0.578034682080927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,85.1,49334.6,-12.0,5.558812579434531,73.6026111791105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,47.56,48429.5,-2.0,7.38653119962393,14.4094298773154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45,40.2,46822.2,-2.0,12.0357387263652,9.12052117263843,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46,71.81,48646.7,-12.0,4.6293846772615,56.0747663551402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47,43.38,47300.8,-1.0,6.868621598845039,10.832907511497199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48,35.1,39642.1,-3.0,4.9532448002711105,0.057012542759415995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,31.61,34928.0,2.0,3.1273620559334803,-1.00219229564673,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,56.73,47856.3,-5.0,6.62788314142099,40.699404761904795,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51,37.49,44994.5,2.0,6.846872091035169,4.86713286713287,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52,37.07,44714.1,1.0,5.825426540789111,3.69230769230769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53,33.74,43095.2,2.0,8.23126398561444,6.234256926952139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54,34.24,43190.2,2.0,6.94799711769176,3.69473046638401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55,29.77,35928.0,3.0,4.54610265468186,-0.468070879304582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,31.46,36143.1,-3.0,3.23385002956221,-1.4719699342311299,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57,43.87,45682.0,-7.0,4.68471069740157,12.9505664263646,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
58,35.31,44350.9,1.0,8.10779847262748,3.60915492957748,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
59,36.13,44148.5,1.0,8.34652432664581,4.99854693403082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60,35.1,42675.0,3.0,8.55767738718777,4.83870967741937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
61,34.82,43156.1,3.0,9.157293281768132,6.093845216331509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
62,31.05,36859.6,-1.0,4.169952040605811,0.7135906584495699,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63,30.28,35680.0,-5.0,3.98239759861279,0.33134526176276197,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
64,40.18,45462.7,-8.0,10.780338510573001,21.8683651804671,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
65,39.64,45671.4,-7.0,8.13740392947963,18.7537447573397,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
66,34.94,45408.2,-3.0,8.05096038529629,7.7729796421961606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
67,33.85,44880.6,-1.0,8.09783590447631,4.63678516228748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
