"","Prezzo","Consumi","Gradi","Consumiperc","Prezzoperc"
"7403",46.035,72913,7,14.358464786983,12.1790236472453
"7404",53.99,77708,7,17.280330183556,6.5763306954864
"7405",60.715,79984,8,12.4560103722912,2.928913367993
"7406",61.11,81431,7,0.650580581404918,1.80911182236447
"7407",53.475,80478,6,-12.4938635247914,-1.17031597303238
"7408",50.415,79852,5,-5.72230014025245,-0.777852332314421
"7409",49.435,81037,5,-1.94386591292274,1.48399539147423
"7410",59.125,86933,5,19.6014969151411,7.27568888285598
"7411",121.645,92443,4,105.742071881607,6.33821448701874
"7412",94.265,90061,4,-22.5081178840067,-2.57672295360384
"7413",53.19,85864,4,-43.5739670079032,-4.66017477043337
"7414",53.305,81571,3,0.216206053769509,-4.9997670735116
"7415",52.93,75675,3,-0.703498733702279,-7.22805899155337
"7416",46.255,69400,1,-12.6109956546382,-8.29203832177073
"7417",43.91,64316,0,-5.06972219219544,-7.32564841498559
"7418",45.39,64048,0,3.37053063083581,-0.416692580384352
"7419",43.965,63562,1,-3.13945803040317,-0.758805895578316
"7420",42.38,62272,2,-3.60514045263279,-2.0295144897895
"7421",37.015,61095,3,-12.6592732420953,-1.8900950668037
"7422",35.055,60128,4,-5.2951506146157,-1.58278091496849
"7423",38.545,62688,4,9.95578376836401,4.25758382118148
"7424",46.3,70818,4,20.119341029965,12.968989280245
"7425",54.36,82574,4,17.4082073434125,16.60029935892
"7426",54.785,86854,6,0.781824871228839,5.18322958800591
"7427",68.72,88904,7,25.435794469289,2.36028277338983
"7428",72.96,89391,8,6.1699650756694,0.547781877080896
"7429",63.55,89422,9,-12.8974780701755,0.0346791063977358
"7430",60.92,88947,9,-4.13847364280094,-0.531189192816086
"7431",55.29,88199,9,-9.24162836506895,-0.84095022878793
"7432",54.63,88093,9,-1.19370591427022,-0.120182768512115
"7433",64.155,88620,8,17.4354750137287,0.598231414527829
"7434",90.17,96287,6,40.550229911932,8.65154592642744
"7435",133.23,103827,5,47.7542419873572,7.83075596913394
"7436",102.185,100682,4,-23.301808901899,-3.02907721498262
"7437",58.17,95263,3,-43.073836668787,-5.38229276335393
"7438",55.78,90240,2,-4.10864706893588,-5.27277117033896
"7439",55.29,83783,3,-0.878451057726787,-7.1553634751773
"7440",51.885,75000,1,-6.15843733043949,-10.483033550959
"7441",46.85,68539,1,-9.70415341620893,-8.61466666666667
"7442",48.555,68891,0,3.63927427961579,0.513576212083631
"7443",41.545,68165,-1,-14.4372361239831,-1.05383867268584
"7444",37.795,66497,-1,-9.02635696233,-2.44700359421991
"7445",33.935,65302,-2,-10.2129911363937,-1.79707355219032
"7446",31.79,63702,-1,-6.32090761750406,-2.45015466601329
"7447",40.965,65667,-1,28.8612771311733,3.08467552039182
"7448",47.1,73573,0,14.9761991944343,12.0395327942498
"7449",43.185,84317,0,-8.31210191082802,14.6031832329795
"7450",46.775,87905,3,8.31307166840337,4.25536961704045
"7451",46.47,89790,5,-0.652057723142704,2.14436038905637
"7452",45.69,90162,7,-1.67850225952227,0.414300033411293
"7453",40.955,90509,9,-10.3633180126942,0.384862802511036
"7454",41.09,90629,10,0.329630081797107,0.132583499983427
"7455",39.55,90344,10,-3.74787052810904,-0.314468878615013
"7456",39.165,90219,10,-0.973451327433623,-0.138360046046223
"7457",43.015,90831,9,9.83020554066131,0.678349349915206
"7458",46.815,98568,9,8.83412762989654,8.51801697658289
"7459",68.105,103076,9,45.4768770693154,4.57349241133025
"7460",63.6,100369,9,-6.61478599221791,-2.62621754821685
"7461",49.18,95452,9,-22.6729559748428,-4.89892297422511
"7462",48.49,89341,9,-1.40300935339568,-6.40217072455266
"7463",47.71,81562,9,-1.60857908847185,-8.70708857075699
"7464",46.67,72863,9,-2.17983651226158,-10.6655059954391
"7465",36.44,66270,9,-21.9198628669381,-9.04848825878704
"7466",33.245,66663,7,-8.76783754116354,0.593028519692168
"7467",33.25,65281,7,0.0150398556173724,-2.07311402127117
"7468",31.72,64277,6,-4.6015037593985,-1.53796663654049
"7469",29.93,62645,6,-5.64312736443884,-2.53901084369214
"7470",29.74,61214,5,-0.634814567323748,-2.2843004230186
"7471",32.45,63420,5,9.11230665770007,3.60375077596628
"7472",41.895,71122,5,29.1063174114021,12.1444339325134
"7473",44.645,82557,8,6.5640291204201,16.078006805208
"7474",44.675,85840,6,0.0671967745548239,3.97664643821844
"7475",49.505,87225,7,10.8114157806379,1.61346691519105
"7476",48.455,87382,8,-2.12099787900212,0.179994267698481
"7477",42.79,87706,9,-11.6912599318956,0.370785745348012
"7478",42.22,87643,10,-1.33208693620005,-0.0718308895628577
"7479",40.905,86864,10,-3.11463761250592,-0.8888331070365
"7480",38.725,86777,10,-5.329421831072,-0.100156566586848
"7481",45.66,87950,10,17.9083279535184,1.35174066861035
"7482",59.485,96566,10,30.2781427945686,9.7964752700398
"7483",66.03,102105,9,11.0027738085232,5.73597332394425
"7484",58.29,99396,8,-11.7219445706497,-2.65315116791538
"7485",54.81,94154,9,-5.97014925373135,-5.27385407863496
"7486",52.135,87941,9,-4.8804962598066,-6.59876372751025
"7487",46.48,79909,9,-10.8468399347847,-9.13339625430686
"7488",42.29,71966,9,-9.0146299483649,-9.94005681462664
"7489",31.465,64989,9,-25.5970678647434,-9.69485590417697
"7490",27.66,64569,9,-12.0928015255045,-0.646263213774639
"7491",27.32,63711,8,-1.2292118582791,-1.32881103935325
"7492",25.665,61432,8,-6.05783308931186,-3.57709029837862
"7493",24.84,59858,8,-3.21449444769141,-2.56218257585623
"7494",24.655,58676,9,-0.744766505636066,-1.97467339369842
"7495",29.64,62148,8,20.2190225106469,5.91724043902106
"7496",36.88,70561,9,24.4264507422402,13.5370406127309
"7497",42.81,80888,9,16.0791757049892,14.6355635549383
"7498",44.225,84785,9,3.30530249941601,4.81777272277717
"7499",45.02,86253,10,1.7976257772753,1.73143834404671
"7500",45.55,86044,11,1.17725455353177,-0.242310412391453
"7501",43.35,85706,11,-4.82985729967068,-0.392822276974571
"7502",44.32,85977,12,2.23760092272203,0.316197232399132
"7503",43.07,86084,12,-2.82039711191336,0.124451888295707
"7504",42.58,86077,12,-1.13768284188531,-0.00813159239812276
"7505",45.5,87633,11,6.85767966181306,1.80768381797693
"7506",50.57,95522,11,11.1428571428571,9.00231647895199
"7507",86,100900,11,70.0613011666996,5.63011662234878
"7508",64.68,98560,9,-24.7906976744186,-2.3191278493558
"7509",54.61,94335,9,-15.5689548546691,-4.2867288961039
"7510",53.115,88441,9,-2.73759384728071,-6.24794614936132
"7511",50.015,80615,9,-5.8363927327497,-8.84883707782589
"7512",49.49,72014,9,-1.04968509447167,-10.6692302921293
"7513",43.17,65689,8,-12.7702566174985,-8.78301441386397
"7514",38.835,64491,8,-10.0416956219597,-1.82374522370564
"7515",34.475,63480,8,-11.2269859662675,-1.56766060380518
"7516",30.45,61777,8,-11.6751269035533,-2.68273471959672
"7517",29.47,59373,8,-3.21839080459771,-3.89141589912103
"7518",29.95,58676,8,1.62877502544962,-1.17393427989153
"7519",31.515,63102,8,5.2253756260434,7.54311814029586
"7520",35.03,69949,9,11.1534190068221,10.850686190612
"7521",49.045,79564,9,40.0085640879246,13.7457290311513
"7522",47.925,83571,9,-2.28361708634928,5.03619727514956
"7523",51.1,85618,10,6.62493479394887,2.44941427050053
"7524",51.955,85886,11,1.67318982387476,0.31301829054638
"7525",48.59,86226,11,-6.47675873351938,0.395873599888224
"7526",48.55,86084,10,-0.0823214653220956,-0.16468350613504
"7527",49.54,85400,11,2.03913491246138,-0.794572742902282
"7528",47.69,85045,11,-3.73435607589827,-0.415690866510539
"7529",52.945,86341,11,11.019081568463,1.5238991122347
"7530",68.895,92816,8,30.1256020398527,7.49933403597364
"7531",78.275,97462,9,13.6149212569853,5.00560248233063
"7532",62.135,94655,9,-20.6196103481316,-2.88009685826271
"7533",51.77,89243,9,-16.6814194898206,-5.71760604299826
"7534",52.325,83431,9,1.07204944948813,-6.5125556066022
"7535",50.985,76797,9,-2.56091734352605,-7.95148086442689
"7536",51.505,69921,9,1.01990781602431,-8.95347474510723
"7537",47.17,64291,9,-8.41665857683719,-8.05194433718053
"7538",50.085,64436,9,6.17977528089887,0.225537011401285
"7539",44.08,62678,9,-11.989617649995,-2.72828853435967
"7540",40.18,60639,9,-8.8475499092559,-3.25313507131689
"7541",33.705,58596,10,-16.1149825783972,-3.36911888388661
"7542",32.605,57278,10,-3.26361074024624,-2.24930029353539
"7543",31.105,56558,10,-4.6005213924245,-1.25702713083557
"7544",33.06,59985,8,6.28516315704872,6.05926659358535
"7545",40.115,62944,8,21.3399879007864,4.93289989163958
"7546",49.575,70467,9,23.5822011716316,11.9518937468226
"7547",57.525,75979,9,16.036308623298,7.82210112534945
"7548",57.085,77743,9,-0.764884832681451,2.32169415233157
"7549",54.94,77692,9,-3.75755452395551,-0.065600761483349
"7550",52.47,77323,10,-4.49581361485256,-0.474952376049014
"7551",48.59,75927,10,-7.39470173432437,-1.80541365441072
"7552",47.79,75076,10,-1.64642930644166,-1.12081341288343
"7553",59.74,75826,10,25.0052312199205,0.998987692471629
"7554",80.215,83253,9,34.2735185805156,9.79479334265292
"7555",97.185,91111,8,21.1556442061958,9.43869890574514
"7556",83.055,89084,7,-14.5392807532027,-2.22475881068148
"7557",52.06,83516,6,-37.318644271868,-6.25028063400835
"7558",50.94,78646,5,-2.15136381098733,-5.8312179702093
"7559",50.295,73264,5,-1.26619552414605,-6.84332324593749
"7560",47.855,68569,3,-4.85137687642908,-6.40833151343088
"7561",43.8,63621,3,-8.47351373942117,-7.21608890314865
"7562",42.625,62317,2,-2.68264840182648,-2.04963769824429
"7563",39.79,61990,1,-6.65102639296188,-0.524736428261951
"7564",36.395,59880,0,-8.53229454636844,-3.40377480238748
"7565",34.415,58281,0,-5.44030773457892,-2.67034068136273
"7566",34.335,56453,-1,-0.232456777567937,-3.13652819958477
"7567",34.025,56389,0,-0.902868792777015,-0.113368642941916
"7568",34.835,58692,-1,2.3806024981631,4.08412988348791
"7569",39.79,59009,-1,14.2241997990527,0.540107680774211
"7570",41.93,64108,1,5.37823573762252,8.64105475435951
"7571",48.765,70469,5,16.3009778201765,9.92231858738379
"7572",49.825,73409,7,2.17369014662156,4.17204728320254
"7573",52.9,74747,9,6.17160060210738,1.82266479586972
"7574",52.975,76213,10,0.141776937618139,1.96128272706597
"7575",51.595,75500,11,-2.60500235960359,-0.935535932190046
"7576",45.68,75603,11,-11.4642891753077,0.136423841059603
"7577",48.795,77651,9,6.819176882662,2.70888721347036
"7578",57.73,86662,7,18.3113023875397,11.6044867419608
"7579",83.22,92162,6,44.1538195045903,6.34649558053126
"7580",74.66,90366,6,-10.2859889449652,-1.94874243180487
"7581",54.385,86149,6,-27.1564425395125,-4.66657813779519
"7582",52.73,81148,3,-3.04311850694124,-5.80505867740775
"7583",50.905,75308,3,-3.46102787786839,-7.19672696800907
"7584",48.045,68766,4,-5.61830861408506,-8.68699208583417
"7585",41.3,61836,3,-14.0389218441045,-10.0776546549167
"7586",41.875,62427,3,1.39225181598064,0.95575392974966
"7587",40.58,62926,2,-3.09253731343284,0.799333621670111
"7588",40.285,61149,3,-0.726959093149339,-2.82395194355274
"7589",35.505,59623,4,-11.8654586074221,-2.49554367201426
"7590",35.415,58787,4,-0.253485424588056,-1.40214346812472
"7591",43.185,60484,4,21.9398559932232,2.88669263612704
"7592",45.05,69894,5,4.3186291536413,15.5578334766219
"7593",55.115,81847,6,22.3418423973363,17.1016110109595
"7594",58.77,86089,7,6.63158849677946,5.18284115483768
"7595",57.52,89044,8,-2.12693551131528,3.4324942791762
"7596",54.025,89947,9,-6.07614742698192,1.01410538610125
"7597",45.01,91076,10,-16.6867191115224,1.25518360812478
"7598",44.49,91552,10,-1.1552988224839,0.522640432166542
"7599",43.31,90993,10,-2.65228141155316,-0.61058196434813
"7600",43.33,90708,11,0.0461787116139368,-0.313210906333454
"7601",49.54,91308,11,14.3318716824371,0.661463156502183
"7602",60.315,99265,11,21.7501009285426,8.71446094537171
"7603",70.705,102823,12,17.2262289646025,3.58434493527427
"7604",60.04,100200,12,-15.0837988826816,-2.55098567441137
"7605",52.53,94590,12,-12.508327781479,-5.59880239520958
"7606",51.92,88250,12,-1.16124119550733,-6.70261126969024
"7607",49.495,80725,12,-4.6706471494607,-8.52691218130312
"7608",47.34,72000,12,-4.35397514900495,-10.8082997832146
"7609",37.875,65297,11,-19.9936628643853,-9.30972222222222
"7610",34.835,63852,11,-8.02640264026402,-2.21296537360062
"7611",31.255,62920,11,-10.2770202382661,-1.45962538369981
"7612",29.495,61417,11,-5.63109902415614,-2.38874761602034
"7613",28.215,59648,10,-4.33971859637226,-2.88031001188596
"7614",28.05,58397,9,-0.584795321637424,-2.09730418454936
"7615",34.68,61304,9,23.6363636363636,4.97799544497149
"7616",40.88,70314,9,17.8777393310265,14.6972465092001
"7617",41.935,80269,10,2.58072407045011,14.1579201865916
"7618",44.185,83744,11,5.36544652438297,4.32919308824079
"7619",47.755,85184,13,8.07966504469841,1.71952617500955
"7620",48.04,85194,14,0.596796147000322,0.0117392937640872
"7621",47.66,85578,15,-0.791007493755209,0.450735967321642
"7622",48.84,85689,15,2.47587075115402,0.129706232910327
"7623",47.295,85397,14,-3.16339066339067,-0.340767192988598
"7624",45.845,85490,14,-3.06586319906968,0.108903123060529
"7625",43.845,88385,14,-4.36252590249755,3.38636097789215
"7626",61.76,96616,13,40.8598471889611,9.3126661763874
"7627",83.395,101121,13,35.0307642487047,4.66278877204604
"7628",61.075,98249,13,-26.7641944960729,-2.84016178637474
"7629",51.37,93306,13,-15.8902988129349,-5.03109446406579
"7630",50.535,87512,12,-1.62546233210046,-6.209675690738
"7631",48.895,79935,12,-3.2452755515979,-8.65824115549867
"7632",47.36,71665,12,-3.13938030473463,-10.3459060486645
"7633",36.2,65039,12,-23.5641891891892,-9.24579641387009
"7634",32.52,64260,11,-10.1657458563536,-1.1977428927259
"7635",29.895,63108,11,-8.07195571955721,-1.79271708683473
"7636",30.07,60923,11,0.585382170931596,-3.46231856499968
"7637",28.43,59716,11,-5.45394080478883,-1.9811893701886
"7638",28.06,58849,11,-1.30144213858599,-1.4518721950566
"7639",34.73,62242,11,23.7704918032787,5.76560349368723
"7640",42.55,70427,10,22.5165562913907,13.1502843738954
"7641",47.745,81952,10,12.2091656874266,16.3644624930779
"7642",52.785,85390,11,10.5560791705938,4.19513861772745
"7643",52.29,86439,11,-0.937766410912173,1.22848108677831
"7644",50.275,86234,12,-3.85350927519604,-0.237161466467682
"7645",46.51,86185,13,-7.48881153654898,-0.056822135120718
"7646",47.68,86238,14,2.5155880455816,0.0614956198874514
"7647",48.075,85557,14,0.828439597315443,-0.789675085229249
"7648",50.53,85348,14,5.10660426417056,-0.244281590051077
"7649",49.98,86572,12,-1.08846229962398,1.43412850916249
"7650",73.665,96077,11,47.3889555822329,10.9793004666636
"7651",99.795,101502,9,35.471390755447,5.6465126929442
"7652",80.11,98581,8,-19.7254371461496,-2.87777580737325
"7653",57.745,94113,8,-27.9178629384596,-4.53231352897617
"7654",50.8,88160,6,-12.0270153260023,-6.32537481538151
"7655",49.28,81239,6,-2.99212598425196,-7.85049909255898
"7656",48.335,72799,7,-1.91761363636364,-10.3890988318418
"7657",41.05,66306,6,-15.0718940726182,-8.91907855877141
"7658",33.94,66084,5,-17.320341047503,-0.334811329291467
"7659",34.725,64578,4,2.31290512669416,-2.27891774105684
"7660",34.51,62695,5,-0.619150467962532,-2.91585369630524
"7661",32.505,61322,6,-5.80991017096494,-2.1899673020177
"7662",32.665,60311,6,0.492231964313194,-1.64867421153909
"7663",43.055,65050,6,31.8077452931272,7.85760474871914
"7664",46.905,71605,6,8.94205086517246,10.0768639508071
"7665",52.06,82508,6,10.9902995416267,15.2265903219049
"7666",52.37,86505,7,0.595466769112567,4.84437872691133
"7667",46.26,88772,7,-11.6669849150277,2.62065776544708
"7668",47.99,89351,7,3.73973194984866,0.652232685982066
"7669",51.235,89474,8,6.76182538028757,0.137659343488042
"7670",50.405,89434,8,-1.61998633746462,-0.0447057245680309
"7671",47.83,88636,9,-5.10862017656979,-0.892278104524007
"7672",48,88158,10,0.355425465189215,-0.539284263730313
"7673",45.27,89091,8,-5.68750000000001,1.05832709453481
"7674",64.195,98011,7,41.8047271924011,10.0122346813932
"7675",112.31,102023,6,74.951320196277,4.09341808572507
"7676",65.065,99655,6,-42.0666013712047,-2.32104525450144
"7677",54.62,94728,6,-16.0531775916391,-4.9440569966384
"7678",51.65,89208,7,-5.43756865616991,-5.82721053965037
"7679",50.445,81392,7,-2.33301064859632,-8.76154604968164
"7680",47.745,73348,6,-5.35236396074934,-9.88303518773344
"7681",43.865,65833,6,-8.1265053932349,-10.2456781370999
"7682",43.88,65861,6,0.0341958281089882,0.0425318609208148
"7683",36.32,65090,6,-17.228805834093,-1.17064727228557
"7684",34.865,63397,6,-4.00605726872246,-2.60101398064219
"7685",33.24,61495,6,-4.66083464792774,-3.00014196255343
"7686",33.26,60187,6,0.0601684717208491,-2.12700219530043
"7687",37.48,62929,6,12.6879134095009,4.55580108661339
"7688",46.525,71900,6,24.132870864461,14.2557485420077
"7689",50.805,82547,6,9.1993551853842,14.808066759388
"7690",50.87,86818,8,0.127940163369757,5.17402207227398
"7691",53.28,88794,7,4.73756634558678,2.27602570895436
"7692",57.455,89107,7,7.83596096096096,0.352501295132554
"7693",53.61,89589,7,-6.69219389087112,0.540922710898134
"7694",52.535,89877,8,-2.00522290617423,0.321468037370659
"7695",46.525,89203,9,-11.4399923860284,-0.749913771042647
"7696",45.45,88743,9,-2.31058570660934,-0.515677723843369
"7697",45.605,89361,9,0.341034103410344,0.696392954937291
"7698",67.375,96874,9,47.7359938603223,8.40747082060407
"7699",81.15,99413,9,20.4452690166976,2.62093028057064
"7700",63.36,96324,9,-21.9223659889094,-3.10723949584058
"7701",53.84,90694,9,-15.0252525252525,-5.84485694115693
"7702",53.575,84654,10,-0.49219910846954,-6.65975698502657
"7703",51.03,77830,9,-4.75034997666823,-8.06104850331939
"7704",50.11,71548,9,-1.80286106212032,-8.07143774894
"7705",43.495,66054,10,-13.2009578926362,-7.6787611114217
"7706",45.565,64775,10,4.75916772042764,-1.93629454688588
"7707",49.735,62176,10,9.15176122023483,-4.01235044384408
"7708",45.025,60796,11,-9.47019201769376,-2.21950591868245
"7709",38.745,59730,12,-13.9478067740145,-1.75340482926508
"7710",41.21,58494,12,6.36211124016003,-2.06931190356605
"7711",39.6,58669,12,-3.90681873331715,0.299175983861593
"7712",39.38,61339,12,-0.555555555555571,4.55095535973001
"7713",43.245,63893,12,9.81462671406808,4.16374574088264
"7714",48.755,71001,12,12.7413573823563,11.1248493575196
"7715",63.67,76174,10,30.5917341811096,7.28581287587499
"7716",66.505,77924,10,4.4526464583006,2.29737180665319
"7717",58.93,78031,10,-11.3901210435306,0.13731327960577
"7718",58.255,77625,11,-1.14542677753267,-0.520306032217965
"7719",53.49,76550,10,-8.17955540296969,-1.38486312399356
"7720",49.74,75610,10,-7.01065619742009,-1.22795558458524
"7721",45.825,76545,10,-7.87092882991555,1.23660891416479
"7722",68.87,83746,9,50.2891434806328,9.40753804951336
"7723",107.285,89957,9,55.7790039204298,7.41647362262078
"7724",94.16,88133,9,-12.233769865312,-2.02763542581456
"7725",53.07,82886,8,-43.6384876805438,-5.95350209342698
"7726",51.065,78050,7,-3.77802901827775,-5.83451970175904
"7727",50.39,73072,7,-1.32184470772544,-6.37796284433056
"7728",50.38,68323,7,-0.0198452073824273,-6.4990694109919
"7729",47.585,63653,5,-5.54783644303295,-6.83517995404183
"7730",49.315,62669,4,3.63559945360934,-1.54588157667353
"7731",47.49,62238,3,-3.70069958430497,-0.687740350093348
"7732",46.185,61663,2,-2.74794693619709,-0.923872875092387
"7733",42.005,59538,0,-9.05055754032696,-3.44615085221283
"7734",40.2,57870,0,-4.29710748720389,-2.80157210521012
"7735",39.995,57828,0,-0.509950248756215,-0.0725764644893727
"7736",40.34,60298,-1,0.862607825978244,4.27128726568444
"7737",39.35,61150,-1,-2.45413981160141,1.41298218846396
"7738",42.705,64418,1,8.52604828462517,5.34423548650859
"7739",50.395,70980,5,18.0072591031495,10.1865938091838
"7740",51.45,74544,6,2.09346165294177,5.02113271344041
"7741",51.38,75985,9,-0.136054421768722,1.93308649924877
"7742",52.305,76679,9,1.80031140521605,0.913338158847141
"7743",50.96,76375,10,-2.57145588375873,-0.396457961110604
"7744",48.195,76219,10,-5.42582417582416,-0.204255319148936
"7745",62.61,78459,8,29.9097416744476,2.93889974940632
"7746",78.165,87952,6,24.8442740776234,12.0993130169898
"7747",108.91,92514,5,39.3334612678309,5.18692013825723
"7748",96.97,90168,4,-10.9631806078413,-2.53583241455347
"7749",52.39,85803,5,-45.9729813344333,-4.84096353473516
"7750",50.49,80924,5,-3.62664630654705,-5.68628136545342
"7751",48.655,74627,4,-3.63438304614775,-7.7813751173941
"7752",46.8,68244,3,-3.81255780495325,-8.55320460423171
"7753",37.415,61580,3,-20.0534188034188,-9.76496102221441
"7754",35.75,62061,2,-4.45008686355741,0.781097759012666
"7755",36.71,61687,1,2.68531468531467,-0.602632893443547
"7756",36.27,60355,-1,-1.19858349223642,-2.15928801854524
"7757",31.48,58267,1,-13.2065067548939,-3.45953110761329
"7758",30.995,57020,4,-1.54066073697584,-2.1401479396571
"7759",37.57,60230,4,21.2130988869172,5.62960364784286
"7760",44.335,69371,5,18.0063880755923,15.1768221816371
"7761",50.31,81126,6,13.4769369572572,16.945121160139
"7762",49.21,86075,8,-2.18644404690918,6.10038705223973
"7763",50.47,88433,9,2.56045519203415,2.73947139122858
"7764",50.52,89541,11,0.0990687537150726,1.25292594393496
"7765",48.325,90543,11,-4.3448139350752,1.11904043957517
"7766",47.815,90995,11,-1.05535437144336,0.499210319958473
"7767",46.27,90877,10,-3.23120359719752,-0.129677454805209
"7768",46.455,90812,10,0.399827101793808,-0.0715252484126897
"7769",60.475,93328,10,30.1797438381229,2.77055895696604
"7770",67.67,100361,10,11.8974782968169,7.53578775930053
"7771",89.68,102492,11,32.5254913551057,2.12333476151095
"7772",75.885,99759,11,-15.3824710080286,-2.6665495843578
"7773",51.52,94382,11,-32.1077946893325,-5.3899898756002
"7774",51.72,88030,11,0.388198757763981,-6.73009684049925
"7775",48.045,80338,11,-7.10556844547563,-8.73793025105078
"7776",46.54,71578,11,-3.13247996669789,-10.9039308919814
"7777",33.065,64983,11,-28.9535883111302,-9.21372488753528
"7778",32.46,64239,11,-1.82972932103432,-1.14491482387701
"7779",31.025,63334,11,-4.42082563154653,-1.40880150687277
"7780",30.895,61654,11,-0.419016921837213,-2.65260365680361
"7781",31.115,59533,11,0.712089334843822,-3.44016608816946
"7782",30.395,58398,11,-2.31399646472763,-1.90650563552987
"7783",32.46,62004,12,6.79388057246258,6.17486900236309
"7784",35.485,70453,12,9.31916204559457,13.6265402232114
"7785",49.72,82532,12,40.1155417782161,17.1447631754503
"7786",50.02,85975,13,0.603378921962987,4.17171521349295
"7787",50.255,87925,13,0.469812075169931,2.26810119220704
"7788",50.215,88414,13,-0.0795940702417512,0.556155814614729
"7789",54.425,89164,13,8.38394901921735,0.848281946298098
"7790",56.88,89501,13,4.51079467156639,0.377955228567583
"7791",56.06,88765,13,-1.44163150492264,-0.822337180590161
"7792",54.1,88410,13,-3.49625401355692,-0.399932405790571
"7793",61.31,90328,12,13.3271719038817,2.16943784639747
"7794",66.09,98321,12,7.79644429946175,8.84886192542733
"7795",94.86,101044,13,43.5315478892419,2.76949990337771
"7796",67.055,98083,12,-29.3116171199663,-2.93040655555995
"7797",50.48,93107,13,-24.7185146521512,-5.07325428463648
"7798",49.98,87663,12,-0.990491283676718,-5.84703620565586
"7799",45.555,80803,12,-8.85354141656662,-7.82542235606812
"7800",41.685,72467,11,-8.49522555153111,-10.3164486467087
"7801",33.31,66462,11,-20.0911598896486,-8.28653042074323
"7802",32.515,65644,11,-2.38667066946863,-1.23077848996419
"7803",32.98,64924,11,1.4301091803783,-1.09682530010359
"7804",32.96,62869,11,-0.0606428138265926,-3.1652393567864
"7805",32.025,60620,10,-2.83677184466016,-3.5772797404126
"7806",32.6,59307,10,1.79547228727555,-2.16595183107885
"7807",38.77,62019,10,18.9263803680981,4.57281602508979
"7808",43.88,72543,10,13.1802940417849,16.9689933729986
"7809",52.25,84726,10,19.0747493163172,16.7941772465986
"7810",54.025,89028,10,3.39712918660287,5.07754408328022
"7811",54.4,91250,10,0.694123091161499,2.49584400413353
"7812",53.725,92228,10,-1.24080882352942,1.07178082191781
"7813",50.88,92919,10,-5.29548627268497,0.749230168712322
"7814",51.495,92961,11,1.20872641509436,0.0452006586381687
"7815",50.805,92047,9,-1.33993591610836,-0.983208011962006
"7816",50.435,91546,8,-0.728274776104723,-0.544287157647723
"7817",57.28,92083,7,13.5719242589472,0.58659034802176
"7818",64.605,100350,8,12.7880586592179,8.97777005527622
"7819",76.04,103756,7,17.699868431236,3.39412057797708
"7820",60.365,101032,7,-20.6141504471331,-2.62539033887197
"7821",48.775,96648,6,-19.1998674728733,-4.33921925726503
"7822",47.785,89805,6,-2.02972834443875,-7.0803327539111
"7823",44.86,82249,5,-6.12116773045934,-8.41378542397417
"7824",41.665,74283,6,-7.12215782434238,-9.68522413646367
"7825",33.29,67188,6,-20.1008040321613,-9.55131052865393
"7826",30.92,66121,6,-7.119255031541,-1.58808120497708
"7827",28.925,64273,8,-6.45213454075034,-2.79487606055565
"7828",28.31,62172,9,-2.12618841832323,-3.26886873181585
"7829",26.83,60562,10,-5.22783468738963,-2.589590169208
"7830",25.51,59208,10,-4.91986582184122,-2.2357253723457
"7831",33.875,60839,10,32.7910623284986,2.7546953114444
"7832",37.93,69479,11,11.970479704797,14.2014168543204
"7833",55.125,81190,11,45.3335090957026,16.8554527267232
"7834",60.555,83999,12,9.85034013605442,3.4597856878926
"7835",52.12,85816,13,-13.9294855916109,2.16312098953559
"7836",50.95,86792,13,-2.24481964696854,1.13731705043349
"7837",48.565,87526,13,-4.68105986261041,0.845700064522076
"7838",49.76,88012,13,2.46061978791311,0.555263578822293
"7839",48.93,88066,13,-1.66800643086816,0.0613552697359451
"7840",48.005,88320,13,-1.89045575311671,0.288420048599914
"7841",56.695,90333,12,18.1022810123946,2.27921195652174
"7842",70.94,98926,12,25.1256724578887,9.512581227237
"7843",101.59,101498,12,43.2055257964477,2.59992317489841
"7844",90.78,98975,12,-10.6408111034551,-2.48576326627126
"7845",53.545,94142,12,-41.0167437761622,-4.88305127557464
"7846",52.375,88006,12,-2.18507797179942,-6.5178135157528
"7847",46.56,80188,12,-11.1026252983294,-8.88348521691703
"7848",46.39,72531,10,-0.365120274914093,-9.54881029580486
"7849",33.11,66293,9,-28.6268592369045,-8.60046049275482
"7850",31.45,65503,7,-5.01359106010269,-1.19167936282865
"7851",31.07,64403,7,-1.20826709062003,-1.67931239790544
"7852",30.665,62606,7,-1.3035082072739,-2.79024269055789
"7853",29.665,61364,7,-3.26104679602152,-1.98383541513593
"7854",28.26,60480,7,-4.73622113601887,-1.44058405579819
"7855",29.945,62532,6,5.96249115357395,3.39285714285714
"7856",40.36,71113,6,34.7804307897813,13.7225740420905
"7857",52.07,83303,6,29.013875123885,17.1417321727392
"7858",52.145,86835,6,0.144036873439592,4.23994333937553
"7859",61.32,88486,7,17.5951673218909,1.9013070766396
"7860",65.25,88004,8,6.40900195694716,-0.544718938589155
"7861",57.57,87787,9,-11.7701149425287,-0.246579700922685
"7862",55.48,87041,10,-3.63036303630362,-0.849784136603369
"7863",51.305,85910,10,-7.5252343186734,-1.29938764490298
"7864",49.19,85580,8,-4.12240522366242,-0.384122919334187
"7865",45.99,86625,8,-6.50538727383614,1.22107969151671
