,TSTOT.PrezzoScandi,TSTOT.ConsumiScandi,TSTOT.GradiScandi,TSTOT.ConsumipercScandi,TSTOT.PrezzopercScandi,TSTOT.BankHolidayScandi,TSTOT.EndYearScandi,TSTOT.DayOfWeekScandi,TSTOT.DayOffScandi,lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica
169,25.78,35242.2,16.0,-0.981414101681589,-0.808003078106954,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
170,25.74,35154.9,18.0,-0.8933857317643921,-0.38699690402477294,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
171,26.24,34656.5,20.0,-1.1472188073145801,-1.97982816585731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
172,23.74,34013.9,17.0,-1.83323664972538,-1.4119601328903701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
173,22.91,31352.3,17.0,-1.3901862912534602,-0.650477016478745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
174,23.17,30980.5,15.0,0.184973789990075,1.35608048993877,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
175,23.67,30516.3,16.0,5.1256700334844405,8.37912087912089,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
176,24.95,35046.7,13.0,-0.15441199513404,-1.34440490312376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
177,25.8,35705.3,15.0,-0.944081940652939,-0.23201856148491398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
178,26.21,34174.3,15.0,-1.28141799473682,0.963020030816641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
179,25.79,34864.5,15.0,-0.92385250187555,-0.424710424710423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
180,23.77,34051.6,17.0,-1.67761011301491,-0.875729774812347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
181,23.33,31917.5,22.0,-1.3838852601852598,-0.765631646108053,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
182,23.48,31912.6,18.0,0.543793320730934,1.46931719965428,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
183,25.86,34850.9,18.0,-0.810853886918759,-0.691244239631335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
184,25.72,35018.8,22.0,-0.6747653637464489,-0.38729666924864997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
185,25.78,35136.0,20.0,-0.982677041090941,-0.9223674096848521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
186,24.28,34607.6,18.0,-1.25487197338462,-1.38099106417547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
187,22.43,33104.1,19.0,-2.02177155846,-2.13787085514835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
188,20.02,30858.7,23.0,-0.18049782464539102,-1.37931034482759,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
189,20.48,30685.8,19.0,1.06946059266628,0.8866995073891608,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
190,20.53,33391.4,22.0,-1.7596610718015802,-1.58197507190795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
191,20.69,33346.2,18.0,-1.5348727337152401,-1.2881679389313,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
192,19.27,33040.2,19.0,0.177371087603125,1.84989429175475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
193,15.47,33188.4,18.0,-1.6508867849046498,-1.8401015228426298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
194,14.52,32396.4,18.0,-1.9037035466962902,-4.15841584158416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
195,10.4,30146.8,16.0,-1.3769436365837198,-4.23572744014732,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
196,8.37,29414.2,18.0,-0.513764074396007,-2.3337222870478502,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
197,9.56,32221.5,19.0,-1.77270371612353,-2.34933605720121,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
198,8.63,32453.5,17.0,-1.7983042744146398,-7.204301075268821,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
199,9.36,32072.6,18.0,-0.7067914516313879,-0.106723585912484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200,8.46,32216.4,17.0,-1.6341186384787199,-5.580357142857139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
201,8.67,31616.5,16.0,-2.06273387356579,-4.62046204620462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
202,10.2,29521.5,17.0,-1.68250257271029,-2.85714285714286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
203,10.2,29491.7,20.0,-0.329512119286767,0.196463654223964,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
204,9.3,31025.8,20.0,-1.30707103480964,0.32362459546926803,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
205,10.61,31182.6,23.0,-0.8842750343284359,2.90979631425799,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
206,8.09,31449.3,20.0,-1.08198897251937,-0.246609124537603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
207,8.4,32230.6,20.0,-0.813053165429548,-0.11890606420927198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
208,8.01,32105.1,19.0,-2.0095533139011397,-4.18660287081339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
209,8.15,30005.4,22.0,-1.27529365314381,-0.609756097560963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
210,9.75,30603.7,18.0,0.463850517359103,0.9316770186335391,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
211,10.45,33088.2,18.0,-1.5135415085410202,-1.32200188857413,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
212,10.2,33256.8,16.0,-1.34089614581356,-0.29325513196482106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
213,11.3,34218.8,19.0,-1.36030694105335,-1.22377622377621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
214,10.54,33106.3,20.0,-1.7270193332363502,-1.2183692596063798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
215,10.6,32902.8,20.0,-1.6761445984753502,-1.9426456984273899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
216,10.34,31515.0,20.0,-0.300222398678899,-0.0966183574879207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
217,11.34,31823.9,20.0,1.7420633651971,5.097312326228,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
218,11.41,34229.3,17.0,-1.69305088055878,-7.23577235772358,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
219,10.72,33789.4,16.0,-1.6105408750091001,-1.1070110701106899,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
220,12.79,34941.9,14.0,-1.52606570959942,-2.5894897182026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
221,16.24,35181.8,16.0,-1.6047835863473001,-3.33333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
222,18.3,34251.2,16.0,-2.2815391330893195,-2.91777188328913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
223,20.3,31653.9,18.0,-0.674015570136213,0.14800197335965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224,22.06,31865.2,16.0,1.18377767334341,3.13230481533426,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
225,27.72,34998.2,17.0,-0.32694443653348604,-0.10810810810811199,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
226,26.88,35085.3,19.0,-1.01369461074464,-3.8970325348587798,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
227,28.62,35369.8,21.0,-0.35384866771468604,-0.728407908428711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
228,30.15,35098.0,18.0,-1.13322986002936,-6.9731564331996205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
229,28.76,33937.9,20.0,-1.86763744874768,-2.17687074829931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
230,28.63,31689.7,19.0,-0.26060272248013,-0.24390243902439102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
231,28.57,31767.1,18.0,0.9331689617264008,1.78126113288208,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
232,29.99,33879.6,16.0,-1.26192710549477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
233,30.52,33468.3,18.0,-0.9863409236813359,-1.51661826395611,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
234,27.88,33843.9,15.0,-1.6962986415087802,-2.4833857992304997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
235,31.19,34510.3,15.0,-1.25214962844691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
236,32.02,34300.8,15.0,-1.5733548355624598,-1.6886705557261201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
237,30.93,31528.1,17.0,-1.13390844065639,-0.9923175416133121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
238,29.36,31588.9,15.0,0.45219371189982,0.0340715502555298,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
239,33.79,35345.0,13.0,-0.4680213566424029,-0.20673360897814602,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
240,35.04,34667.4,14.0,-0.138842480037784,3.0891438658428902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
241,33.35,35564.2,17.0,-0.260257452954547,-0.11979634621143802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
242,34.81,35751.6,17.0,-0.8321405984755179,-0.3435442313197751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
243,31.91,34598.4,15.0,-1.4610639279550202,-1.6034535923527602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
244,29.6,31655.4,12.0,0.536101071566962,1.5089163237311398,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
245,29.06,31654.4,17.0,1.62578656735585,4.83405483405483,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
246,32.93,36267.6,17.0,-0.666376342407344,-0.42334442092531205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
247,29.31,35756.4,17.0,-1.01459185170626,-0.9127789046653129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
248,27.13,35516.2,14.0,-0.7672362730087221,-1.4171511627906999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
249,28.87,36813.1,13.0,0.0565335681650661,0.487295509919946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
250,22.91,35164.6,11.0,-1.01811897101585,-1.71600171600171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
251,22.25,33269.3,11.0,0.264000940277339,2.0642201834862397,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
252,25.56,34107.8,12.0,1.6807774862866798,6.54439349729054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
253,26.43,36123.7,16.0,-0.27743883922902396,-1.048296518158,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
254,26.75,37014.6,12.0,0.5877988928836271,2.02135774218155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
255,28.06,37369.9,12.0,0.279344600142754,3.01027900146843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
256,27.53,37901.9,11.0,0.7804107592984549,3.37964701464515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
257,23.14,36094.2,12.0,-0.203220000165894,2.57092198581561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
258,23.67,34209.2,12.0,3.09068334960643,7.63983628922239,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
259,24.07,33847.8,14.0,3.7725378863364,9.75832193342453,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
260,28.12,38270.8,14.0,0.5385411576795971,0.6802721088435421,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
261,27.59,38386.1,12.0,0.360802235928059,1.17345067840117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
262,27.17,38772.5,10.0,0.9937224870412341,2.18127115456939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
263,30.29,39422.2,9.0,0.631271553979705,1.10146862483311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
264,29.45,38678.0,8.0,0.219208465696203,0.8907159986296609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
265,28.08,35933.9,10.0,1.63997952146994,3.9999999999999907,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
266,29.75,36244.5,10.0,4.08326776288962,6.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
267,29.42,38657.2,9.0,0.636246251249568,0.926243567753013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
268,31.53,39542.2,10.0,0.634977998457729,0.382043935052534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
269,33.43,39819.2,12.0,2.02804674628533,3.2746370095767796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
270,35.75,40010.6,12.0,0.9237117978831741,1.24610591900311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
271,34.53,40008.3,8.0,2.3790514501543196,3.3213644524237003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
272,31.57,38068.6,11.0,1.05813644810193,0.413486005089055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
273,31.93,38020.2,9.0,1.9250926891515499,1.20443740095087,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
274,35.0,41899.7,12.0,0.601935220533499,1.41987829614605,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
275,33.99,41075.1,12.0,1.35293188704757,0.47295300029560705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
276,33.99,41020.3,12.0,0.8315717024728451,1.28128724672229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
277,35.29,41948.0,9.0,0.6410625515824959,0.34119988626669706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
278,34.11,40527.9,6.0,-0.21076735568222002,-0.350569675723043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
279,33.67,38840.0,9.0,2.9378635887786095,3.72766481823783,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
280,32.91,38306.5,10.0,2.70610126229316,2.68330733229329,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
281,35.52,42677.4,7.0,0.270662700706271,-0.86519676248952,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
282,37.41,42561.2,7.0,0.318436057049784,1.0807889759524398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
283,41.64,43585.5,5.0,0.854307286833896,4.17813360020015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
284,44.07,43791.0,6.0,-0.20646466856267395,4.60479468312366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
285,37.22,41913.4,5.0,-1.69481189605028,-0.74666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
286,38.08,40894.0,5.0,0.15920056822356699,0.236904448539079,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
287,37.66,41040.7,8.0,0.601786484684473,0.9651474530831079,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
288,39.53,44058.6,8.0,-1.3128098072111598,-4.030104394270451,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
289,37.75,43484.9,7.0,-1.5048936223224398,-0.736260846699977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
290,37.89,42870.6,10.0,-2.15185308604218,-2.6464542651592997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
291,36.4,42135.9,11.0,-2.12493641218376,-1.5417906410603202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
292,36.4,41593.5,12.0,-1.73618657922341,-1.32827324478179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
293,36.85,40551.5,7.0,-2.17970768373493,-2.20276008492569,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
294,37.46,41473.2,7.0,-0.382394481221367,-0.7944915254237209,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
295,41.74,45023.3,3.0,-2.07195508951429,-9.003706126008279,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
296,40.93,44461.9,2.0,-1.6236057855061299,-8.454484455379111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
297,40.49,44751.1,5.0,-1.9321628302449199,-7.069084232269911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
298,37.74,45344.2,2.0,-2.3673824436898903,-2.27861211807353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
299,38.59,45651.5,3.0,-2.31671880550003,-2.10553018772196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
300,39.62,45319.1,-2.0,-1.74763469860293,-2.43782319625708,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
301,39.97,45767.0,-3.0,1.26943595621474,2.1728016359918203,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
302,39.94,46774.9,4.0,-0.939881868835855,-1.9396022587773099,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
303,43.31,48019.0,3.0,-0.46245913838742203,-1.85814638567868,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
304,38.97,46909.9,5.0,-0.96627230427549,-0.15372790161414904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
305,38.44,45792.1,7.0,-0.306534096475517,0.0520562207183655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
306,37.35,44743.5,7.0,-2.48264047808973,-1.55508697944121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
307,36.81,42748.5,6.0,0.521318321623064,0.40916530278234003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
308,37.96,43858.8,2.0,2.8752374920836004,1.68765068309671,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
309,41.05,48115.1,4.0,-1.1787056624699699,-2.33166785629313,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
310,37.33,46391.9,1.0,-2.73419154646092,-2.09808549698401,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
311,36.01,46596.4,4.0,-2.32284166063998,-2.64936469316032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
312,36.91,47212.1,1.0,-1.7125119965358302,-1.44192256341791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
313,36.26,46559.2,0.0,-2.81093312292041,-2.91834002677377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
314,34.92,42613.5,8.0,-1.287489025766,-1.43945808636748,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
315,35.49,41688.9,9.0,-1.0312582347536898,-1.22460339549123,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
316,37.62,47069.9,4.0,-2.58128074739584,-2.66494178525227,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
317,37.34,46585.3,4.0,-3.07753123407088,-2.76041666666665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
318,36.9,45075.5,10.0,-2.74994012957901,-2.35512040222281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
319,36.94,45689.0,3.0,-1.9885876094045,-2.96821644339376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320,36.04,44469.4,8.0,-2.32130070157403,-1.17905127502056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
321,35.2,42775.3,6.0,-2.04451304270164,-2.3036358590063797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
322,35.23,42698.0,5.0,-0.6272182463489849,-0.592550790067722,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
323,36.32,46383.4,5.0,-3.1500041760627995,-2.04962243797195,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
324,36.58,45637.8,7.0,-2.5276957282262598,-1.71950564212789,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
325,35.39,45249.2,6.0,-2.92579323364727,-2.6677667766776603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
326,35.14,44829.7,7.0,-2.66558685466397,-2.71317829457363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
327,33.89,44280.8,6.0,-3.21178923807982,-2.08032360589425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
328,34.62,43983.5,5.0,-1.7530261367977,-1.87074829931974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
329,32.64,42894.4,2.0,0.879815053045248,0.647548566142463,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
330,36.58,47929.2,4.0,-2.7420582177534802,-5.036344755970941,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
331,37.85,48639.8,3.0,-2.6972419435825596,-4.99497991967872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
332,37.94,48871.0,0.0,-2.73692338923142,-9.752616555661278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
333,42.9,50576.8,-1.0,-2.64799576536259,-13.716814159292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
334,43.01,51172.8,-4.0,-2.13242859711061,-14.151696606786402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
335,44.77,50821.3,-6.0,-1.2745398951773,-10.0823458525808,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
336,48.09,51151.3,-12.0,-0.0353727032171543,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
337,55.75,53766.6,-3.0,-2.5404173788838103,-22.2671500278862,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
338,72.6,55116.0,-3.0,-0.5418983223347701,1.7234131988230201,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
339,74.81,55294.3,-2.0,-0.00723349542390996,-11.257413997627499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
340,74.9,54889.6,-2.0,0.396357244631247,-18.7194791101465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
341,68.78,55079.5,-6.0,0.6233295517032811,-3.4937561386277505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
342,54.07,53277.1,-6.0,-0.959230830719925,-13.0008045052293,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
343,40.05,49599.8,-8.0,-0.380603864685786,-0.273904382470118,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
344,53.68,55582.6,-4.0,0.28380541016466404,-27.2036886357472,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
345,80.01,55869.8,-3.0,0.469892192740324,-23.610845904143602,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
346,112.21,55875.5,-7.0,-0.431060597960706,-19.133756125684602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
347,89.93,56778.2,-7.0,0.480651817663775,-22.057548968625397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
